장기서비스여부,전체회차,현재회차,서비스시작시간,서비스종료시간,기존고객여부,결재형태,서비스주소,주거형태,평수,반려동물,부재중여부,우선청소,쿠폰사용여부,매니저생년월일,매니저성별,매니저사용휴대폰,매니저이동방법,근무가능지역,CS교육이수여부,청소교육이수여부,부재중서비스가능여부,추천인여부,결측치개수,n주소,n지역,가입월,가입시즌별구분,가입계절,가입일,가입일구분,가입연도,접수월,접수시즌별구분,접수계절,접수일자,접수일구분,접수연도,최초서비스월,최초서비스시즌별구분,최초서비스계절,최초서비스일자,최초서비스일구분,최초서비스연도,서비스월,서비스시즌별구분,서비스계절,서비스일,서비스일구분,서비스연도,매니저세대세분화,매니저세대연도세분화,회원기간(달),서비스이용시간,전체서비스이용시간,고객등급분류,서비스규모구분,장기노동여부,단기노동여부,휴면기간(일),다이렉트접수여부,대기기간(일),다이렉트서비스여부,준비기간(일),new다이렉트서비스여부,클리닉기간(일),매니저나이,서비스일자일치여부,즉흥서비스여부,타겟팅고객여부,서비스진행도,근무가능지역여부,서비스주소_근무가능지역,상대적거리,여부총합,주거형태_mean_enc,반려동물_mean_enc,매니저사용휴대폰_mean_enc,매니저이동방법_mean_enc,근무가능지역_mean_enc,서비스월_mean_enc,서비스계절_mean_enc,서비스일_mean_enc,서비스일구분_mean_enc,서비스연도_mean_enc,고객개인정보,매니저개인정보
1,4,1,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,일반주택,30평대,없음,0.0,화장실,0,1956,0,안드로이드,대중교통,기타,0.0,0.0,1,0,1,5,3.0,4,시즌초,봄,23,말기,2021,6,시즌초,여름,4,초기,2021,6,시즌초,여름,11,중기,2021,6,시즌초,여름,11,중기,2021,50년대,세대말기,2,4,16,Gold,1,0,0,42,0,49,0,7,0,0,65,1,0,0,0.25,0,원주/춘천_기타,2,4.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.0940264207558472,0.09854363921233479,0.09352919023779387,0.09689742228177514,0.09555883700129883,0.09630763345093962,신용카드_원주/춘천_일반주택_30평대_없음_Gold,1956_안드로이드_대중교통_50년대_세대말기
1,4,2,1900-01-01 09:00:00,1900-01-01 14:00:00,1,신용카드,원주/춘천,일반주택,30평대,없음,0.0,방,0,1994,0,ios,대중교통,기타,1.0,1.0,1,0,1,5,3.0,8,시즌초,여름,23,말기,2019,12,휴식기,겨울,24,말기,2020,1,휴식기,겨울,8,초기,2021,1,휴식기,겨울,15,중기,2021,90년대,세대중기,16,5,20,Gold,1,0,1,489,0,504,0,15,0,7,27,0,0,0,0.5,0,원주/춘천_기타,2,7.0,0.09569996374048786,0.09618557315177127,0.06869524241851323,0.0998070657498033,0.0940264207558472,0.09314054518648374,0.09515821094313318,0.09870072418528213,0.09555883700129883,0.09630763345093962,신용카드_원주/춘천_일반주택_30평대_없음_Gold,1994_ios_대중교통_90년대_세대중기
1,5,2,1900-01-01 09:00:00,1900-01-01 13:00:00,1,무통장입금,원주/춘천,일반주택,30평대,기타,0.0,거실,0,1979,0,안드로이드,자차,기타,0.0,0.0,1,0,1,5,3.0,11,시즌말,가을,19,중기,2020,8,시즌초,여름,11,중기,2021,8,시즌초,여름,13,중기,2021,8,시즌초,여름,20,말기,2021,70년대,세대말기,9,4,20,Gold,1,0,0,265,0,267,0,2,0,7,42,0,0,0,0.4,0,원주/춘천_기타,2,4.0,0.09569996374048786,0.09185973412171929,0.09747954090494923,0.08298623595246656,0.0940264207558472,0.09012129177309842,0.09352919023779387,0.10120318136381416,0.09496963130241444,0.09630763345093962,무통장입금_원주/춘천_일반주택_30평대_기타_Gold,1979_안드로이드_자차_70년대_세대말기
1,4,1,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,일반주택,30평대,없음,0.0,화장실,0,1970,0,안드로이드,대중교통,천안/아산,0.0,0.0,0,0,1,5,4.0,4,시즌초,봄,23,말기,2021,6,시즌초,여름,4,초기,2021,6,시즌초,여름,11,중기,2021,6,시즌초,여름,11,중기,2021,70년대,세대초기,2,4,16,Gold,1,0,0,42,0,49,0,7,0,0,51,1,0,0,0.25,0,원주/춘천_천안/아산,1,3.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.09725282592110154,0.09854363921233479,0.09352919023779387,0.09689742228177514,0.09555883700129883,0.09630763345093962,신용카드_원주/춘천_일반주택_30평대_없음_Gold,1970_안드로이드_대중교통_70년대_세대초기
1,4,2,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,일반주택,30평대,없음,0.0,주방,0,1966,0,안드로이드,대중교통,기타,1.0,1.0,1,0,0,5,3.0,6,시즌초,여름,22,말기,2020,6,시즌초,여름,29,말기,2021,7,시즌초,여름,8,초기,2021,7,시즌초,여름,15,중기,2021,60년대,세대말기,13,4,16,Gold,1,0,0,372,0,381,0,9,0,7,55,0,0,0,0.5,0,원주/춘천_기타,2,6.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.0940264207558472,0.09283211098500978,0.09352919023779387,0.09870072418528213,0.09555883700129883,0.09630763345093962,신용카드_원주/춘천_일반주택_30평대_없음_Gold,1966_안드로이드_대중교통_60년대_세대말기
1,4,2,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,일반주택,20평대,고양이,1.0,화장실,0,1961,0,안드로이드,대중교통,원주/춘천,0.0,0.0,1,1,0,5,3.0,6,시즌초,여름,22,말기,2021,10,시즌말,가을,1,초기,2021,10,시즌말,가을,11,중기,2021,10,시즌말,가을,19,중기,2021,60년대,세대초기,4,4,16,Gold,1,0,0,101,0,111,0,10,0,8,60,0,0,0,0.5,1,원주/춘천_원주/춘천,1,7.0,0.09569996374048786,0.09826389444862536,0.09747954090494923,0.0998070657498033,0.08786445404261842,0.09310382400472958,0.09584986146141038,0.09613076834927092,0.09555883700129883,0.09630763345093962,신용카드_원주/춘천_일반주택_20평대_고양이_Gold,1961_안드로이드_대중교통_60년대_세대초기
1,4,3,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,일반주택,30평대,없음,0.0,미응답,0,1955,0,안드로이드,대중교통,기타,0.0,0.0,1,0,2,5,3.0,6,시즌초,여름,23,말기,2020,6,시즌초,여름,23,말기,2020,7,시즌초,여름,7,초기,2020,7,시즌초,여름,21,말기,2020,50년대,세대중기,1,4,16,Gold,1,0,0,0,0,14,0,14,0,14,66,0,0,0,0.75,0,원주/춘천_기타,2,4.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.0940264207558472,0.09283211098500978,0.09352919023779387,0.09365927599665501,0.09496963130241444,0.09666383592430217,신용카드_원주/춘천_일반주택_30평대_없음_Gold,1955_안드로이드_대중교통_50년대_세대중기
1,4,3,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,일반주택,미응답,없음,0.5,미응답,0,1983,0,ios,대중교통,기타,0.0,1.0,1,0,4,2,3.0,10,시즌말,가을,28,말기,2019,12,휴식기,겨울,17,중기,2019,12,휴식기,겨울,30,말기,2019,1,휴식기,겨울,20,말기,2020,80년대,세대중기,3,4,16,Gold,1,0,0,50,0,63,0,13,0,21,38,0,0,0,0.75,0,원주/춘천_기타,2,5.5,0.09569996374048786,0.09618557315177127,0.06869524241851323,0.0998070657498033,0.0940264207558472,0.09314054518648374,0.09515821094313318,0.10120318136381416,0.09496963130241444,0.09666383592430217,신용카드_원주/춘천_일반주택_미응답_없음_Gold,1983_ios_대중교통_80년대_세대중기
1,4,3,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,일반주택,30평대,없음,1.0,미응답,0,1976,0,안드로이드,대중교통,천안/아산,1.0,1.0,1,0,1,5,4.0,1,휴식기,겨울,26,말기,2021,4,시즌초,봄,30,말기,2021,5,시즌초,봄,20,말기,2021,6,시즌초,여름,16,중기,2021,70년대,세대말기,5,4,16,Gold,1,0,0,94,0,114,0,20,0,27,45,0,0,0,0.75,0,원주/춘천_천안/아산,1,7.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.09725282592110154,0.09854363921233479,0.09352919023779387,0.09240079968707897,0.09555883700129883,0.09630763345093962,신용카드_원주/춘천_일반주택_30평대_없음_Gold,1976_안드로이드_대중교통_70년대_세대말기
1,4,3,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,일반주택,미응답,없음,0.5,미응답,0,1956,0,안드로이드,대중교통,기타,0.0,0.0,1,0,4,5,3.0,8,시즌초,여름,23,말기,2019,9,시즌초,가을,27,말기,2019,10,시즌말,가을,4,초기,2019,10,시즌말,가을,18,중기,2019,50년대,세대말기,2,4,16,Gold,1,0,0,35,0,42,0,7,0,14,65,0,0,0,0.75,0,원주/춘천_기타,2,4.5,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.0940264207558472,0.09310382400472958,0.09584986146141038,0.0900411777606712,0.09555883700129883,0.09339647934212993,신용카드_원주/춘천_일반주택_미응답_없음_Gold,1956_안드로이드_대중교통_50년대_세대말기
0,1,1,1900-01-01 09:00:00,1900-01-01 14:00:00,1,신용카드,원주/춘천,일반주택,10평대,없음,1.0,거실,0,1969,0,안드로이드,대중교통,기타,0.0,0.0,1,0,0,5,3.0,2,휴식기,겨울,13,중기,2020,2,휴식기,겨울,3,초기,2021,2,휴식기,겨울,10,중기,2021,2,휴식기,겨울,10,중기,2021,60년대,세대말기,12,5,5,Silver,0,0,1,356,0,363,0,7,0,0,52,1,0,0,1.0,0,원주/춘천_기타,2,4.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.0940264207558472,0.09235113771073089,0.09515821094313318,0.0879841661741284,0.09555883700129883,0.09630763345093962,신용카드_원주/춘천_일반주택_10평대_없음_Silver,1969_안드로이드_대중교통_60년대_세대말기
1,4,4,1900-01-01 14:00:00,1900-01-01 18:00:00,1,신용카드,원주/춘천,일반주택,30평대,없음,0.0,방,0,1969,0,안드로이드,대중교통,원주/춘천,0.0,0.0,1,0,1,5,3.0,10,시즌말,가을,19,중기,2020,10,시즌말,가을,12,중기,2020,11,시즌말,가을,2,초기,2020,11,시즌말,가을,13,중기,2020,60년대,세대말기,1,4,16,Gold,1,0,0,-7,1,14,0,21,0,11,52,0,0,0,1.0,1,원주/춘천_원주/춘천,1,6.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.08786445404261842,0.09757308198306233,0.09584986146141038,0.10189997709738398,0.09555883700129883,0.09666383592430217,신용카드_원주/춘천_일반주택_30평대_없음_Gold,1969_안드로이드_대중교통_60년대_세대말기
1,6,3,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,일반주택,30평대,없음,1.0,주방,0,1957,0,기타,자차,부산,0.0,0.0,1,0,0,5,2.0,4,시즌초,봄,20,말기,2021,4,시즌초,봄,28,말기,2021,5,시즌초,봄,4,초기,2021,5,시즌초,봄,11,중기,2021,50년대,세대말기,1,4,24,Gold,1,0,0,8,0,14,0,6,0,7,64,0,0,0,0.5,0,원주/춘천_부산,2,5.0,0.09569996374048786,0.09618557315177127,0.10556940924838637,0.08298623595246656,0.1012476013997158,0.09670514332040854,0.09970934474115466,0.09689742228177514,0.09555883700129883,0.09630763345093962,신용카드_원주/춘천_일반주택_30평대_없음_Gold,1957_기타_자차_50년대_세대말기
1,4,1,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,일반주택,미응답,없음,0.5,미응답,1,1969,0,안드로이드,대중교통,천안/아산,0.0,0.0,1,0,4,5,4.0,8,시즌초,여름,23,말기,2019,2,휴식기,겨울,14,중기,2020,2,휴식기,겨울,21,말기,2020,2,휴식기,겨울,21,말기,2020,60년대,세대말기,6,4,16,Gold,1,0,0,175,0,182,0,7,0,0,52,1,0,0,0.25,0,원주/춘천_천안/아산,1,5.5,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.09725282592110154,0.09235113771073089,0.09515821094313318,0.09365927599665501,0.09496963130241444,0.09666383592430217,신용카드_원주/춘천_일반주택_미응답_없음_Gold,1969_안드로이드_대중교통_60년대_세대말기
1,4,3,1900-01-01 14:00:00,1900-01-01 18:00:00,0,신용카드,원주/춘천,일반주택,20평대,고양이,1.0,화장실,0,1966,0,안드로이드,자차,천안/아산,0.0,0.0,1,0,0,5,4.0,6,시즌초,여름,22,말기,2021,6,시즌초,여름,14,중기,2021,6,시즌초,여름,22,말기,2021,7,시즌초,여름,5,초기,2021,60년대,세대말기,0,4,16,Gold,1,0,0,-8,1,0,0,8,0,13,55,0,1,0,0.75,0,원주/춘천_천안/아산,1,5.0,0.09569996374048786,0.09826389444862536,0.09747954090494923,0.08298623595246656,0.09725282592110154,0.09283211098500978,0.09352919023779387,0.10401193436594754,0.09634353371195928,0.09630763345093962,신용카드_원주/춘천_일반주택_20평대_고양이_Gold,1966_안드로이드_자차_60년대_세대말기
1,4,2,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,일반주택,30평대,없음,0.0,화장실,0,1966,0,안드로이드,대중교통,천안/아산,0.0,0.0,1,0,0,5,4.0,4,시즌초,봄,23,말기,2021,4,시즌초,봄,13,중기,2021,4,시즌초,봄,16,중기,2021,4,시즌초,봄,23,말기,2021,60년대,세대말기,0,4,16,Gold,1,0,0,-10,1,-7,1,3,0,7,55,0,0,0,0.5,0,원주/춘천_천안/아산,1,6.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.09725282592110154,0.09955905213000596,0.09970934474115466,0.09944301522662426,0.09496963130241444,0.09630763345093962,신용카드_원주/춘천_일반주택_30평대_없음_Gold,1966_안드로이드_대중교통_60년대_세대말기
0,1,1,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,일반주택,30평대,없음,0.0,화장실,0,1978,0,안드로이드,대중교통,원주/춘천,0.0,0.0,1,0,0,5,3.0,5,시즌초,봄,10,중기,2021,10,시즌말,가을,17,중기,2021,11,시즌말,가을,2,초기,2021,11,시즌말,가을,2,초기,2021,70년대,세대말기,6,4,4,Silver,0,0,0,160,0,176,0,16,0,0,43,1,0,0,1.0,1,원주/춘천_원주/춘천,1,3.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.08786445404261842,0.09757308198306233,0.09584986146141038,0.09826292993501028,0.09634353371195928,0.09630763345093962,신용카드_원주/춘천_일반주택_30평대_없음_Silver,1978_안드로이드_대중교통_70년대_세대말기
0,1,1,1900-01-01 14:00:00,1900-01-01 18:00:00,0,신용카드,서울,일반주택,미응답,기타,0.5,미응답,0,1980,0,안드로이드,대중교통,수도권,0.0,0.0,0,0,4,3,1.0,10,시즌말,가을,15,중기,2019,10,시즌말,가을,12,중기,2019,10,시즌말,가을,15,중기,2019,10,시즌말,가을,15,중기,2019,80년대,세대초기,0,4,4,Silver,0,0,0,-3,1,0,0,3,0,0,41,1,1,1,1.0,0,서울_수도권,1,3.5,0.09569996374048786,0.09185973412171929,0.09747954090494923,0.0998070657498033,0.09987767796201397,0.09310382400472958,0.09584986146141038,0.09870072418528213,0.09555883700129883,0.09339647934212993,신용카드_서울_일반주택_미응답_기타_Silver,1980_안드로이드_대중교통_80년대_세대초기
1,5,2,1900-01-01 14:00:00,1900-01-01 18:00:00,1,무통장입금,서울,일반주택,40평대이상,고양이,0.0,화장실,0,1962,0,안드로이드,대중교통,서울,1.0,1.0,1,0,1,3,3.0,7,시즌초,여름,26,말기,2021,8,시즌초,여름,17,중기,2021,8,시즌초,여름,13,중기,2021,8,시즌초,여름,16,중기,2021,60년대,세대초기,1,4,20,Gold,1,0,0,22,0,18,0,-4,1,3,59,0,0,0,0.4,1,서울_서울,1,8.0,0.09569996374048786,0.09826389444862536,0.09747954090494923,0.0998070657498033,0.08631445594203078,0.09012129177309842,0.09352919023779387,0.09240079968707897,0.09555883700129883,0.09630763345093962,무통장입금_서울_일반주택_40평대이상_고양이_Gold,1962_안드로이드_대중교통_60년대_세대초기
1,4,1,1900-01-01 10:00:00,1900-01-01 14:00:00,1,신용카드,서울,일반주택,20평대,없음,0.0,방,0,1969,0,안드로이드,대중교통,기타,0.0,0.0,1,0,1,2,3.0,5,시즌초,봄,3,초기,2019,11,시즌말,가을,12,중기,2020,11,시즌말,가을,21,말기,2020,11,시즌말,가을,21,말기,2020,60년대,세대말기,18,4,16,Gold,1,0,0,559,0,568,0,9,0,0,52,1,0,0,0.25,0,서울_기타,3,4.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.0940264207558472,0.09757308198306233,0.09584986146141038,0.09365927599665501,0.09496963130241444,0.09666383592430217,신용카드_서울_일반주택_20평대_없음_Gold,1969_안드로이드_대중교통_60년대_세대말기
1,4,2,1900-01-01 08:00:00,1900-01-01 12:00:00,1,무통장입금,서울,일반주택,40평대이상,없음,0.0,미응답,0,1962,0,안드로이드,대중교통,기타,0.0,0.0,1,0,2,3,3.0,5,시즌초,봄,15,중기,2020,5,시즌초,봄,11,중기,2020,5,시즌초,봄,15,중기,2020,5,시즌초,봄,22,말기,2020,60년대,세대초기,0,4,16,Gold,1,0,0,-4,1,0,0,4,0,7,59,0,1,0,0.5,0,서울_기타,3,5.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.0940264207558472,0.09670514332040854,0.09970934474115466,0.09721907237879249,0.09496963130241444,0.09666383592430217,무통장입금_서울_일반주택_40평대이상_없음_Gold,1962_안드로이드_대중교통_60년대_세대초기
1,7,1,1900-01-01 10:00:00,1900-01-01 14:00:00,1,신용카드,서울,일반주택,40평대이상,없음,0.0,방,0,1958,0,안드로이드,자차,기타,0.0,1.0,1,0,1,1,3.0,10,시즌말,가을,16,중기,2019,4,시즌초,봄,23,말기,2020,4,시즌초,봄,29,말기,2020,4,시즌초,봄,29,말기,2020,50년대,세대말기,6,4,28,Gold,1,0,0,190,0,196,0,6,0,0,63,1,0,0,0.143,0,서울_기타,3,5.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.08298623595246656,0.0940264207558472,0.09955905213000596,0.09970934474115466,0.09213754108943584,0.09496963130241444,0.09666383592430217,신용카드_서울_일반주택_40평대이상_없음_Gold,1958_안드로이드_자차_50년대_세대말기
1,4,2,1900-01-01 09:00:00,1900-01-01 13:00:00,1,무통장입금,서울,일반주택,30평대,없음,0.0,방,0,1974,0,안드로이드,자차,원주/춘천,0.0,0.0,1,0,1,2,3.0,9,시즌초,가을,9,초기,2020,11,시즌말,가을,25,말기,2020,12,휴식기,겨울,2,초기,2020,12,휴식기,겨울,9,초기,2020,70년대,세대중기,3,4,16,Gold,1,0,0,77,0,84,0,7,0,7,47,0,0,0,0.5,0,서울_원주/춘천,1,4.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.08298623595246656,0.08786445404261842,0.09942522638625333,0.09515821094313318,0.09895919372645871,0.09634353371195928,0.09666383592430217,무통장입금_서울_일반주택_30평대_없음_Gold,1974_안드로이드_자차_70년대_세대중기
1,5,1,1900-01-01 09:00:00,1900-01-01 15:00:00,1,신용카드,서울,일반주택,20평대,없음,1.0,방,0,1970,0,안드로이드,대중교통,서울,0.0,0.0,1,0,1,4,3.0,6,시즌초,여름,24,말기,2020,8,시즌초,여름,24,말기,2020,9,시즌초,가을,1,초기,2020,9,시즌초,가을,1,초기,2020,70년대,세대초기,2,6,30,Gold,1,0,1,61,0,69,0,8,0,0,51,1,0,0,0.2,1,서울_서울,1,7.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.08631445594203078,0.09763101879129513,0.09584986146141038,0.09505931506018428,0.09634353371195928,0.09666383592430217,신용카드_서울_일반주택_20평대_없음_Gold,1970_안드로이드_대중교통_70년대_세대초기
1,4,1,1900-01-01 09:00:00,1900-01-01 18:00:00,1,무통장입금,서울,일반주택,미응답,미응답,0.5,미응답,0,1956,0,안드로이드,대중교통,서울,0.0,0.0,1,0,5,3,3.0,9,시즌초,가을,30,말기,2019,12,휴식기,겨울,17,중기,2019,12,휴식기,겨울,23,말기,2019,12,휴식기,겨울,23,말기,2019,50년대,세대말기,3,9,36,Diamond,1,1,1,78,0,84,0,6,0,0,65,1,0,0,0.25,1,서울_서울,1,7.5,0.09569996374048786,0.09375748998029126,0.09747954090494923,0.0998070657498033,0.08631445594203078,0.09942522638625333,0.09515821094313318,0.09944301522662426,0.09496963130241444,0.09339647934212993,무통장입금_서울_일반주택_미응답_미응답_Diamond,1956_안드로이드_대중교통_50년대_세대말기
1,2,1,1900-01-01 11:00:00,1900-01-01 17:00:00,1,신용카드,서울,일반주택,10평대,없음,0.0,미응답,0,1964,0,안드로이드,대중교통,서울,1.0,1.0,1,0,1,3,3.0,10,시즌말,가을,23,말기,2020,11,시즌말,가을,5,초기,2021,11,시즌말,가을,6,초기,2021,11,시즌말,가을,6,초기,2021,60년대,세대중기,12,6,12,Gold,0,0,1,378,0,379,0,1,0,0,57,1,0,0,0.5,1,서울_서울,1,7.0,0.09569996374048786,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.08631445594203078,0.09757308198306233,0.09584986146141038,0.09827058240479768,0.09634353371195928,0.09630763345093962,신용카드_서울_일반주택_10평대_없음_Gold,1964_안드로이드_대중교통_60년대_세대중기
1,4,2,1900-01-01 10:00:00,1900-01-01 12:00:00,1,신용카드,원주/춘천,오피스텔/원룸,10평대,없음,1.0,화장실,0,1966,0,기타,대중교통,광주,0.0,0.0,1,0,1,5,2.0,5,시즌초,봄,27,말기,2020,1,휴식기,겨울,27,말기,2021,2,휴식기,겨울,3,초기,2021,2,휴식기,겨울,10,중기,2021,60년대,세대말기,8,2,8,Silver,1,0,0,245,0,252,0,7,0,7,55,0,0,0,0.5,0,원주/춘천_광주,2,5.0,0.09454336528469526,0.09618557315177127,0.10556940924838637,0.0998070657498033,0.10755870232596731,0.09235113771073089,0.09515821094313318,0.0879841661741284,0.09555883700129883,0.09630763345093962,신용카드_원주/춘천_오피스텔/원룸_10평대_없음_Silver,1966_기타_대중교통_60년대_세대말기
1,4,2,1900-01-01 11:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,오피스텔/원룸,10평대,없음,1.0,미응답,0,1983,0,ios,대중교통,기타,0.0,1.0,1,0,2,5,3.0,5,시즌초,봄,22,말기,2020,5,시즌초,봄,19,중기,2020,5,시즌초,봄,22,말기,2020,5,시즌초,봄,29,말기,2020,80년대,세대중기,0,2,8,Silver,1,0,0,-3,1,0,0,3,0,7,38,0,1,0,0.5,0,원주/춘천_기타,2,7.0,0.09454336528469526,0.09618557315177127,0.06869524241851323,0.0998070657498033,0.0940264207558472,0.09670514332040854,0.09970934474115466,0.09213754108943584,0.09496963130241444,0.09666383592430217,신용카드_원주/춘천_오피스텔/원룸_10평대_없음_Silver,1983_ios_대중교통_80년대_세대중기
1,4,1,1900-01-01 15:00:00,1900-01-01 17:00:00,1,신용카드,원주/춘천,오피스텔/원룸,10평대,없음,1.0,미응답,0,1985,0,미응답,자차,천안/아산,0.5,0.5,1,0,5,5,4.0,5,시즌초,봄,22,말기,2020,8,시즌초,여름,22,말기,2020,8,시즌초,여름,27,말기,2020,8,시즌초,여름,27,말기,2020,80년대,세대중기,3,2,8,Silver,1,0,0,92,0,97,0,5,0,0,36,1,0,0,0.25,0,원주/춘천_천안/아산,1,6.0,0.09454336528469526,0.09618557315177127,0.08297784880763621,0.08298623595246656,0.09725282592110154,0.09012129177309842,0.09352919023779387,0.0847171543158799,0.09496963130241444,0.09666383592430217,신용카드_원주/춘천_오피스텔/원룸_10평대_없음_Silver,1985_미응답_자차_80년대_세대중기
0,1,1,1900-01-01 13:00:00,1900-01-01 17:00:00,1,가상계좌,원주/춘천,오피스텔/원룸,30평대,없음,0.0,화장실,0,1968,0,미응답,대중교통,천안/아산,0.5,0.5,0,0,3,5,4.0,2,휴식기,겨울,5,초기,2021,1,휴식기,겨울,8,초기,2021,2,휴식기,겨울,5,초기,2021,2,휴식기,겨울,5,초기,2021,60년대,세대말기,0,4,4,Silver,0,0,0,-28,1,0,0,28,0,0,53,1,1,1,1.0,0,원주/춘천_천안/아산,1,5.0,0.09454336528469526,0.09618557315177127,0.08297784880763621,0.0998070657498033,0.09725282592110154,0.09235113771073089,0.09515821094313318,0.10401193436594754,0.09634353371195928,0.09630763345093962,가상계좌_원주/춘천_오피스텔/원룸_30평대_없음_Silver,1968_미응답_대중교통_60년대_세대말기
1,4,1,1900-01-01 10:00:00,1900-01-01 12:00:00,1,신용카드,원주/춘천,오피스텔/원룸,10평대,없음,1.0,화장실,0,1955,0,안드로이드,대중교통,기타,0.0,0.0,1,0,1,5,3.0,5,시즌초,봄,27,말기,2020,1,휴식기,겨울,27,말기,2021,2,휴식기,겨울,3,초기,2021,2,휴식기,겨울,3,초기,2021,50년대,세대중기,8,2,8,Silver,1,0,0,245,0,252,0,7,0,0,66,1,0,0,0.25,0,원주/춘천_기타,2,5.0,0.09454336528469526,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.0940264207558472,0.09235113771073089,0.09515821094313318,0.0939151628844375,0.09634353371195928,0.09630763345093962,신용카드_원주/춘천_오피스텔/원룸_10평대_없음_Silver,1955_안드로이드_대중교통_50년대_세대중기
1,4,1,1900-01-01 14:00:00,1900-01-01 18:00:00,1,신용카드,원주/춘천,오피스텔/원룸,30평대,없음,0.0,거실,0,1961,0,안드로이드,대중교통,원주/춘천,0.0,0.0,1,1,0,5,3.0,7,시즌초,여름,21,말기,2021,7,시즌초,여름,14,중기,2021,7,시즌초,여름,21,말기,2021,7,시즌초,여름,21,말기,2021,60년대,세대초기,0,4,16,Gold,1,0,0,-7,1,0,0,7,0,0,60,1,1,1,0.25,1,원주/춘천_원주/춘천,1,9.0,0.09454336528469526,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.08786445404261842,0.09283211098500978,0.09352919023779387,0.09365927599665501,0.09496963130241444,0.09630763345093962,신용카드_원주/춘천_오피스텔/원룸_30평대_없음_Gold,1961_안드로이드_대중교통_60년대_세대초기
1,4,2,1900-01-01 11:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,오피스텔/원룸,10평대,없음,1.0,미응답,0,1971,0,안드로이드,대중교통,서울,0.0,0.0,1,0,2,5,3.0,5,시즌초,봄,22,말기,2020,5,시즌초,봄,19,중기,2020,5,시즌초,봄,22,말기,2020,5,시즌초,봄,29,말기,2020,70년대,세대초기,0,2,8,Silver,1,0,0,-3,1,0,0,3,0,7,50,0,1,0,0.5,0,원주/춘천_서울,1,6.0,0.09454336528469526,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.08631445594203078,0.09670514332040854,0.09970934474115466,0.09213754108943584,0.09496963130241444,0.09666383592430217,신용카드_원주/춘천_오피스텔/원룸_10평대_없음_Silver,1971_안드로이드_대중교통_70년대_세대초기
1,4,1,1900-01-01 09:00:00,1900-01-01 13:00:00,1,신용카드,원주/춘천,오피스텔/원룸,30평대,없음,0.0,거실,0,1954,0,안드로이드,대중교통,원주/춘천,0.0,0.0,1,0,1,5,3.0,8,시즌초,여름,19,중기,2021,8,시즌초,여름,18,중기,2021,8,시즌초,여름,19,중기,2021,8,시즌초,여름,19,중기,2021,50년대,세대중기,0,4,16,Gold,1,0,0,-1,1,0,0,1,0,0,67,1,1,1,0.25,1,원주/춘천_원주/춘천,1,8.0,0.09454336528469526,0.09618557315177127,0.09747954090494923,0.0998070657498033,0.08786445404261842,0.09012129177309842,0.09352919023779387,0.09613076834927092,0.09555883700129883,0.09630763345093962,신용카드_원주/춘천_오피스텔/원룸_30평대_없음_Gold,1954_안드로이드_대중교통_50년대_세대중기
